$BUILT                                             2012-03-30 22:06:33
$AUTHOR                                                     Nortaneous
$GERMAN                                                               
$ENGLISH                                            Process Management

#SIZE_X                                                            640
#SIZE_Y                                                            400
#TORUS_X                                                             0
#TORUS_Y                                                             0
#START_X                                                             0
#START_Y                                                             0
#BACKGROUND_RED                                                      0
#BACKGROUND_GREEN                                                    0
#BACKGROUND_BLUE                                                     0

#SECONDS                                                             0
#INITIAL                                                            25
#REQUIRED                                                            3
#SPAWN_INTERVAL                                                     50
#SPAWN_INTERVAL_FAST                                                 1

#CLIMBER                                                             3
#FLOATER                                                             3
#EXPLODER2                                                           3
#BUILDER                                                             3
#WALKER                                                              3
#NOTHING                                                             0
#NOTHING                                                             0
#NOTHING                                                             0
#NOTHING                                                             0
#NOTHING                                                             0
#NOTHING                                                             0
#NOTHING                                                             0

:geoo/abstract/hatch.H:                             0       160

:matt/marble/Goal.G:                         576       280

:geoo/construction/squisher.T:                    224       188
:geoo/construction/squisher.T:                    256       188
:geoo/construction/squisher.T:                    288       188
:geoo/construction/squisher.T:                    320       188

:geoo/construction/rod_rust/straight_diagu32:     508       168
:geoo/construction/rod_rust/straight_diagu32:     502       162
:geoo/construction/rod_rust/straight_diagu32:     496       156
:geoo/construction/rod_rust/straight_diagu8:      210       252
:geoo/construction/rod_rust/link_dd_h:            568       320
:geoo/steel/dark_64x32o.S:                        224       156
:geoo/construction/rod_rust/end_rect_dd:          476       248
:geoo/steel/32x32o.S:                              16       256
:geoo/steel/32x16o.S:                             112       304
:geoo/steel/16x32o.S:                              16       224
:geoo/steel/32x32o.S:                             112       236
:geoo/steel/32x16o.S:                             224       252
:geoo/steel/32x32o.S:                             192       204
:geoo/steel/32x16o.S:                             224       220
:geoo/steel/32x16o.S:                             256       220
:geoo/steel/32x16o.S:                             288       220
:geoo/steel/16x32o.S:                             192       172
:geoo/steel/32x16o.S:                             320       220
:geoo/steel/32x16o.S:                             256       252
:geoo/construction/rod_rust/straight32:           160       260
